ID,image_id,confidence,class_name,x_min,y_min,x_max,y_max
988,ae439541-cam056_20250404_212736.jpg,0.882979691028595,bus,742.3136,75.79614,889.99207,150.2543
989,ae439541-cam056_20250404_212736.jpg,0.8591152429580688,passenger_car,800.56287,163.54782,894.2373,240.63202
990,ae439541-cam056_20250404_212736.jpg,0.8437484502792358,passenger_car,486.17578,93.51282,619.8192,153.45258
991,ae439541-cam056_20250404_212736.jpg,0.7710542678833008,passenger_car,899.7576,99.325226,947.87714,135.8233
992,ae439541-cam056_20250404_212736.jpg,0.5687698721885681,passenger_car,948.5212,97.56331,1003.6497,139.09254
993,ae439541-cam056_20250404_212736.jpg,0.5207613110542297,pedestrian,1057.8599,657.5381,1124.873,719.749
994,169d3ff6-cam046_20250324_164823.jpg,0.8956188559532166,passenger_car,417.63388,318.01465,833.7616,593.28314
995,169d3ff6-cam046_20250324_164823.jpg,0.8717865943908691,passenger_car,282.23737,110.15411,441.34503,211.89215
996,169d3ff6-cam046_20250324_164823.jpg,0.8300879597663879,passenger_car,0.17018127,575.54846,211.6122,718.42786
997,169d3ff6-cam046_20250324_164823.jpg,0.7993428111076355,passenger_car,163.68674,18.07994,236.58661,55.366684
998,169d3ff6-cam046_20250324_164823.jpg,0.5738300681114197,passenger_car,291.14404,41.76764,358.0384,100.549866
999,169d3ff6-cam046_20250324_164823.jpg,0.5025586485862732,bus,283.66132,0.0,372.06415,45.661407
1000,6e440bdb-cam251_20250404_212535.jpg,0.8453089594841003,bus,862.4614,184.04358,944.7146,238.87411
1001,6e440bdb-cam251_20250404_212535.jpg,0.796358048915863,pedestrian,1190.627,481.56918,1240.04,587.4928
1002,6e440bdb-cam251_20250404_212535.jpg,0.7862054705619812,pedestrian,972.79956,303.18213,995.41113,357.50232
1003,6e440bdb-cam251_20250404_212535.jpg,0.7364278435707092,pedestrian,345.51422,245.34479,375.30823,304.96906
1004,6e440bdb-cam251_20250404_212535.jpg,0.6333616375923157,pedestrian,1245.6802,337.96762,1264.9111,381.99356
1005,6e440bdb-cam251_20250404_212535.jpg,0.6143220663070679,pedestrian,952.84985,305.67218,976.1787,359.31622
1006,6e440bdb-cam251_20250404_212535.jpg,0.5784610509872437,pedestrian,1217.9548,314.31445,1240.1101,359.60632
1007,b9b748fc-cam246_20250324_164522.jpg,0.938950777053833,bus,817.4081,65.832275,1062.3209,278.94156
1008,b9b748fc-cam246_20250324_164522.jpg,0.8841375708580017,passenger_car,179.98096,287.76337,491.84222,502.4986
1009,b9b748fc-cam246_20250324_164522.jpg,0.8715489506721497,passenger_car,8.341476,196.59418,162.11876,321.13715
1010,b9b748fc-cam246_20250324_164522.jpg,0.8671622276306152,passenger_car,469.82288,56.829407,585.3407,122.941376
1011,b9b748fc-cam246_20250324_164522.jpg,0.8643335700035095,passenger_car,290.832,80.29337,409.94034,148.55032
1012,b9b748fc-cam246_20250324_164522.jpg,0.8157068490982056,passenger_car,590.2877,28.43853,670.62463,67.829414
1013,b9b748fc-cam246_20250324_164522.jpg,0.8030890226364136,passenger_car,683.55743,23.586945,756.6882,65.28403
1014,b9b748fc-cam246_20250324_164522.jpg,0.7769694328308105,passenger_car,870.18494,35.016075,913.87805,70.07053
1015,b9b748fc-cam246_20250324_164522.jpg,0.6942597031593323,pedestrian,548.53595,17.8824,566.12335,55.712692
1016,b9b748fc-cam246_20250324_164522.jpg,0.6741918921470642,passenger_car,809.1254,14.638748,845.42865,41.595627
1017,b9b748fc-cam246_20250324_164522.jpg,0.6654984354972839,passenger_car,0.0,216.2355,32.09514,317.00174
1018,b9b748fc-cam246_20250324_164522.jpg,0.656521737575531,pedestrian,573.93726,15.2911,591.63916,51.158974
1019,b9b748fc-cam246_20250324_164522.jpg,0.567868709564209,passenger_car,959.725,17.188377,987.7152,38.310486
1020,b9b748fc-cam246_20250324_164522.jpg,0.5378106832504272,passenger_car,914.27515,24.866043,951.0708,52.084343
1021,b9b748fc-cam246_20250324_164522.jpg,0.5185576677322388,pedestrian,75.14151,148.89328,99.20264,193.25302
1022,b9b748fc-cam246_20250324_164522.jpg,0.5043361783027649,pedestrian,161.87941,96.22465,185.63948,151.44882
1023,7b257cc4-cam251_20250327_162920.jpg,0.9203726649284363,bus,704.4278,233.95905,964.5352,418.29315
1024,7b257cc4-cam251_20250327_162920.jpg,0.875049889087677,bus,100.0047,217.80566,472.5119,402.8084
1025,7b257cc4-cam251_20250327_162920.jpg,0.8217508792877197,passenger_car,545.1979,193.66064,618.89954,232.38007
1026,7b257cc4-cam251_20250327_162920.jpg,0.8172560930252075,passenger_car,771.664,206.95709,843.1125,239.85034
1027,7b257cc4-cam251_20250327_162920.jpg,0.7712496519088745,pedestrian,1197.709,634.293,1257.3062,720.0
1028,7b257cc4-cam251_20250327_162920.jpg,0.6773210763931274,pedestrian,1114.1243,307.78714,1132.9333,353.1926
1029,7b257cc4-cam251_20250327_162920.jpg,0.6746265888214111,tram,915.1062,201.08005,1031.1152,263.29538
1030,7b257cc4-cam251_20250327_162920.jpg,0.6556887626647949,pedestrian,1244.8029,642.8796,1280.0,720.0
1031,7b257cc4-cam251_20250327_162920.jpg,0.6189361214637756,pedestrian,1164.3901,322.2491,1181.229,366.9899
1032,7b257cc4-cam251_20250327_162920.jpg,0.6072216033935547,pedestrian,660.7765,191.57108,675.5094,224.39868
1033,7b257cc4-cam251_20250327_162920.jpg,0.572193443775177,pedestrian,1178.3601,320.73987,1197.6438,364.22717
1034,7b257cc4-cam251_20250327_162920.jpg,0.570154070854187,pedestrian,1138.7322,309.18106,1154.687,351.15494
1035,55277121-cam141_20250324_164722.jpg,0.883987545967102,passenger_car,1088.9772,326.2339,1241.1464,432.87292
1036,55277121-cam141_20250324_164722.jpg,0.8806527256965637,passenger_car,805.4462,247.75208,987.98663,345.87805
1037,55277121-cam141_20250324_164722.jpg,0.8673844933509827,passenger_car,519.8806,186.01703,695.47363,260.1641
1038,55277121-cam141_20250324_164722.jpg,0.8580406904220581,passenger_car,224.60013,166.90683,384.51016,241.18903
1039,55277121-cam141_20250324_164722.jpg,0.8093858957290649,passenger_car,17.782501,183.33228,109.77689,237.30411
1040,55277121-cam141_20250324_164722.jpg,0.7786542177200317,passenger_car,629.76746,116.45975,666.3104,147.46844
1041,55277121-cam141_20250324_164722.jpg,0.7613844275474548,passenger_car,0.93593216,167.8624,62.41419,213.79172
1042,55277121-cam141_20250324_164722.jpg,0.7213174700737,pedestrian,366.18436,111.987366,385.2098,147.48157
1043,55277121-cam141_20250324_164722.jpg,0.6805610060691833,pedestrian,707.0781,168.66965,731.8533,220.2963
1044,55277121-cam141_20250324_164722.jpg,0.6350429058074951,passenger_car,605.5304,100.603165,640.0818,131.49742
1045,55277121-cam141_20250324_164722.jpg,0.6022025346755981,pedestrian,879.9652,198.29425,908.2782,251.06253
1046,55277121-cam141_20250324_164722.jpg,0.5994659662246704,passenger_car,87.47116,171.28143,154.6427,216.40848
1047,55277121-cam141_20250324_164722.jpg,0.5772204995155334,pedestrian,313.427,103.825615,332.24707,138.25262
1048,55277121-cam141_20250324_164722.jpg,0.5485573410987854,pedestrian,1063.1206,239.52292,1087.3584,286.16318
1049,3379c90f-cam256_20250403_162636.jpg,0.8823679089546204,lorry,225.94258,67.79446,359.1319,156.81808
1050,3379c90f-cam256_20250403_162636.jpg,0.8818504810333252,passenger_car,748.90356,203.65646,851.25635,295.13766
1051,250ccbac-cam142_20250327_163221.jpg,0.8946327567100525,passenger_car,643.4534,85.86609,803.24054,178.44644
1052,250ccbac-cam142_20250327_163221.jpg,0.8845458030700684,passenger_car,1141.9851,308.83087,1280.0,446.68256
1053,250ccbac-cam142_20250327_163221.jpg,0.8673304915428162,passenger_car,524.13135,70.0453,613.9824,118.59624
1054,250ccbac-cam142_20250327_163221.jpg,0.8624424934387207,passenger_car,241.9923,101.423645,370.02954,196.80646
1055,250ccbac-cam142_20250327_163221.jpg,0.7870542407035828,passenger_car,386.3764,61.40117,438.0998,106.53322
1056,250ccbac-cam142_20250327_163221.jpg,0.7778699398040771,passenger_car,584.7013,55.660202,674.8561,102.7267
1057,250ccbac-cam142_20250327_163221.jpg,0.6298778653144836,passenger_car,467.01306,51.75815,523.0035,88.42453
1058,322f8bfd-cam046_20250324_164924.jpg,0.8767160177230835,passenger_car,298.70306,159.86398,520.5141,302.08786
1059,322f8bfd-cam046_20250324_164924.jpg,0.844298243522644,passenger_car,68.593704,79.85974,191.69414,176.80466
1060,322f8bfd-cam046_20250324_164924.jpg,0.8162928223609924,passenger_car,147.73311,20.0643,225.43877,69.00981
1061,322f8bfd-cam046_20250324_164924.jpg,0.7481613755226135,passenger_car,272.81824,11.748737,353.1244,78.671616
1062,50a01b92-cam087_20250403_163038.jpg,0.8499822020530701,passenger_car,52.23439,205.06308,189.29091,296.19894
1063,50a01b92-cam087_20250403_163038.jpg,0.8399739265441895,passenger_car,356.40222,137.52893,496.61792,211.60205
1064,50a01b92-cam087_20250403_163038.jpg,0.8196811676025391,passenger_car,721.4873,113.76581,825.3955,167.66113
1065,50a01b92-cam087_20250403_163038.jpg,0.6952129602432251,passenger_car,11.708088,200.6484,134.40956,286.43405
1066,50a01b92-cam087_20250403_163038.jpg,0.6815071702003479,passenger_car,175.19894,124.482086,226.00894,170.38309
1067,50a01b92-cam087_20250403_163038.jpg,0.5100280046463013,pedestrian,384.61478,237.80914,410.17612,299.40314
1068,6ed9590b-cam070_20250403_162536.jpg,0.8846603035926819,passenger_car,252.65483,472.94366,415.9184,665.3973
1069,6ed9590b-cam070_20250403_162536.jpg,0.8676425814628601,passenger_car,771.8442,103.957146,857.48285,151.60455
1070,6ed9590b-cam070_20250403_162536.jpg,0.8643449544906616,passenger_car,604.5418,193.48888,730.3333,280.64685
1071,6ed9590b-cam070_20250403_162536.jpg,0.8586466908454895,passenger_car,884.3192,258.86505,1046.8751,365.8664
1072,6ed9590b-cam070_20250403_162536.jpg,0.8582105040550232,passenger_car,880.4939,320.3609,1053.4058,445.4048
1073,6ed9590b-cam070_20250403_162536.jpg,0.8578131794929504,passenger_car,1052.9019,192.41602,1165.5518,259.05014
1074,6ed9590b-cam070_20250403_162536.jpg,0.8488622903823853,passenger_car,426.27905,264.56262,526.16766,364.57208
1075,6ed9590b-cam070_20250403_162536.jpg,0.8405142426490784,passenger_car,719.8021,196.34393,874.79565,349.45404
1076,6ed9590b-cam070_20250403_162536.jpg,0.8272196650505066,passenger_car,323.4298,117.16835,368.06274,158.415
1077,6ed9590b-cam070_20250403_162536.jpg,0.8198790550231934,passenger_car,218.71857,330.78827,306.66522,453.88788
1078,6ed9590b-cam070_20250403_162536.jpg,0.8177623748779297,passenger_car,534.9042,61.86255,585.57935,90.425995
1079,6ed9590b-cam070_20250403_162536.jpg,0.7706924080848694,passenger_car,503.64282,156.69937,599.42456,222.6713
1080,6ed9590b-cam070_20250403_162536.jpg,0.7655636072158813,passenger_car,324.40283,68.6823,376.36432,108.21413
1081,6ed9590b-cam070_20250403_162536.jpg,0.7501512169837952,passenger_car,199.28986,244.53912,265.90686,315.9118
1082,6ed9590b-cam070_20250403_162536.jpg,0.7167394161224365,passenger_car,439.8855,54.49341,498.5349,81.58682
1083,6ed9590b-cam070_20250403_162536.jpg,0.6903445720672607,passenger_car,282.72537,92.53299,324.57016,131.82913
1084,6ed9590b-cam070_20250403_162536.jpg,0.658790647983551,passenger_car,404.12213,172.8696,477.10504,235.81003
1085,5f1642a5-cam256_20250327_112155.jpg,0.87865149974823,lorry,957.7562,73.357605,1043.8159,140.16241
1086,5f1642a5-cam256_20250327_112155.jpg,0.514456033706665,pedestrian,442.28516,100.89741,461.56616,137.74957
1087,7ea4ebe7-cam056_20250403_162938.jpg,0.8387623429298401,passenger_car,0.0,234.73737,158.40593,358.41217
1088,7ea4ebe7-cam056_20250403_162938.jpg,0.7791060209274292,passenger_car,1044.5466,120.51083,1080.0925,149.55545
1089,7ea4ebe7-cam056_20250403_162938.jpg,0.7623387575149536,passenger_car,939.12366,94.238464,981.2057,124.79495
1090,7ea4ebe7-cam056_20250403_162938.jpg,0.7420358657836914,passenger_car,637.8544,75.42499,695.2831,115.261765
1091,7ea4ebe7-cam056_20250403_162938.jpg,0.7377569079399109,passenger_car,496.96573,84.22838,596.45593,142.01622
1092,7ea4ebe7-cam056_20250403_162938.jpg,0.539229691028595,passenger_car,498.8379,82.3909,642.38684,135.06326
1093,7ea4ebe7-cam056_20250403_162938.jpg,0.5216625332832336,passenger_car,1096.8616,108.679535,1123.4719,132.93909
1094,7755efe0-cam087_20250403_162235.jpg,0.901320219039917,passenger_car,183.05548,385.3376,605.76074,657.8577
1095,7755efe0-cam087_20250403_162235.jpg,0.873379647731781,passenger_car,143.7171,203.50348,303.48407,303.06256
1096,7755efe0-cam087_20250403_162235.jpg,0.8197715282440186,passenger_car,382.84637,114.64618,460.4395,167.92511
1097,7755efe0-cam087_20250403_162235.jpg,0.8134081363677979,passenger_car,1110.1763,212.04556,1170.7144,257.155
1098,7755efe0-cam087_20250403_162235.jpg,0.7998006343841553,passenger_car,778.372,128.10156,881.9377,182.84952
1099,7755efe0-cam087_20250403_162235.jpg,0.7921165823936462,passenger_car,891.6322,132.60193,961.7604,178.07275
1100,7755efe0-cam087_20250403_162235.jpg,0.7579003572463989,passenger_car,689.171,106.98694,777.79675,152.72894
1101,7755efe0-cam087_20250403_162235.jpg,0.7509859800338745,passenger_car,964.4569,135.42584,1024.4742,178.46344
1102,7755efe0-cam087_20250403_162235.jpg,0.7083055377006531,passenger_car,1115.2634,176.07433,1162.0911,214.28731
1103,7755efe0-cam087_20250403_162235.jpg,0.6092304587364197,passenger_car,1195.4229,193.66574,1234.7207,228.5687
1104,33173088-cam256_20250327_162919.jpg,0.8372715711593628,pedestrian,1.8953209,391.0445,58.599266,488.4272
1105,33173088-cam256_20250327_162919.jpg,0.5131760239601135,pedestrian,145.7868,256.61346,177.53323,310.66852
1106,fba0a1bb-cam070_20250403_162235.jpg,0.8837175965309143,passenger_car,261.2025,473.63522,415.56006,665.9707
1107,fba0a1bb-cam070_20250403_162235.jpg,0.874822735786438,passenger_car,662.448,334.1944,890.06445,513.652
1108,fba0a1bb-cam070_20250403_162235.jpg,0.8717313408851624,passenger_car,754.73267,102.46866,846.79224,149.51636
1109,fba0a1bb-cam070_20250403_162235.jpg,0.866519033908844,passenger_car,878.6885,317.36835,1048.5582,452.6491
1110,fba0a1bb-cam070_20250403_162235.jpg,0.8651294112205505,passenger_car,447.79456,303.81866,592.371,436.3747
1111,fba0a1bb-cam070_20250403_162235.jpg,0.8534277081489563,passenger_car,218.67679,329.7596,304.8193,455.12924
1112,fba0a1bb-cam070_20250403_162235.jpg,0.8508192300796509,passenger_car,1112.4742,218.05116,1228.682,290.2173
1113,fba0a1bb-cam070_20250403_162235.jpg,0.849898099899292,passenger_car,939.3325,261.3485,1138.1606,410.80505
1114,fba0a1bb-cam070_20250403_162235.jpg,0.8348841071128845,passenger_car,567.8905,173.97708,682.37024,257.44293
1115,fba0a1bb-cam070_20250403_162235.jpg,0.8317292928695679,passenger_car,503.31424,146.7865,577.3718,204.71222
1116,fba0a1bb-cam070_20250403_162235.jpg,0.829418957233429,tram,400.8573,44.25821,579.36414,116.65776
1117,fba0a1bb-cam070_20250403_162235.jpg,0.8269669413566589,passenger_car,325.86578,192.5068,403.59735,258.8643
1118,fba0a1bb-cam070_20250403_162235.jpg,0.8187936544418335,passenger_car,749.42004,206.54996,895.9276,296.58456
1119,fba0a1bb-cam070_20250403_162235.jpg,0.8163036108016968,passenger_car,431.4773,190.13739,523.021,264.05035
1120,fba0a1bb-cam070_20250403_162235.jpg,0.8153756856918335,passenger_car,723.991,249.65173,858.6562,344.97156
1121,fba0a1bb-cam070_20250403_162235.jpg,0.7986178994178772,passenger_car,294.94574,141.25912,350.19904,187.5817
1122,fba0a1bb-cam070_20250403_162235.jpg,0.793053925037384,passenger_car,346.2569,129.59271,396.424,170.48944
1123,fba0a1bb-cam070_20250403_162235.jpg,0.7714073657989502,passenger_car,440.5772,128.01187,513.6636,175.58841
1124,fba0a1bb-cam070_20250403_162235.jpg,0.7636984586715698,pedestrian,134.80072,299.1693,160.53668,355.50012
1125,fba0a1bb-cam070_20250403_162235.jpg,0.7524569034576416,pedestrian,158.8458,299.60645,182.2656,352.49127
1126,fba0a1bb-cam070_20250403_162235.jpg,0.7313734889030457,bus,214.94577,117.586044,288.0374,190.70262
1127,fba0a1bb-cam070_20250403_162235.jpg,0.5950191020965576,passenger_car,185.97887,204.01886,240.62578,260.0937
1128,e73417f6-cam149_20250324_164723.jpg,0.8644517660140991,passenger_car,1175.8035,225.18295,1279.7971,315.72037
1129,e73417f6-cam149_20250324_164723.jpg,0.8621368408203125,passenger_car,327.4648,148.63257,453.54214,223.20825
1130,e73417f6-cam149_20250324_164723.jpg,0.8604781031608582,passenger_car,459.17804,104.44736,564.13214,155.26099
1131,e73417f6-cam149_20250324_164723.jpg,0.8340715765953064,passenger_car,172.20395,135.05042,266.26425,188.23364
1132,e73417f6-cam149_20250324_164723.jpg,0.8011063933372498,passenger_car,965.65906,114.44188,1014.97925,149.43654
1133,e73417f6-cam149_20250324_164723.jpg,0.7977390885353088,passenger_car,245.04146,103.67582,317.2586,140.77737
1134,e73417f6-cam149_20250324_164723.jpg,0.792303740978241,passenger_car,38.341415,143.87404,93.86972,181.47475
1135,e73417f6-cam149_20250324_164723.jpg,0.787451982498169,passenger_car,911.5544,98.13971,971.6783,138.70404
1136,e73417f6-cam149_20250324_164723.jpg,0.7435004115104675,passenger_car,120.25792,108.88112,172.13515,140.47682
1137,e73417f6-cam149_20250324_164723.jpg,0.7231528759002686,passenger_car,0.0,150.05115,23.269608,179.15753
1138,e73417f6-cam149_20250324_164723.jpg,0.6712678670883179,passenger_car,1010.28094,109.34494,1050.8352,144.13342
1139,e73417f6-cam149_20250324_164723.jpg,0.6320507526397705,passenger_car,140.10812,74.34976,178.26501,97.64798
1140,e73417f6-cam149_20250324_164723.jpg,0.5652738213539124,passenger_car,0.14600372,122.83798,28.416553,150.9729
1141,1060b2aa-cam142_20250403_162536.jpg,0.8031554222106934,passenger_car,402.9782,41.682846,464.25116,79.497604
1142,1060b2aa-cam142_20250403_162536.jpg,0.7602810263633728,pedestrian,511.98096,186.90771,556.3683,294.15112
1143,1060b2aa-cam142_20250403_162536.jpg,0.6841723322868347,passenger_car,354.41672,33.224228,390.62436,63.187714
1144,1060b2aa-cam142_20250403_162536.jpg,0.6712476015090942,pedestrian,542.14124,172.2189,583.4386,272.7926
1145,6927d4dd-cam087_20250403_162938.jpg,0.8942447900772095,passenger_car,217.30861,397.70682,604.00146,628.82666
1146,6927d4dd-cam087_20250403_162938.jpg,0.85608971118927,passenger_car,960.8921,224.02461,1083.4978,318.09027
1147,6927d4dd-cam087_20250403_162938.jpg,0.8557389378547668,passenger_car,164.84543,190.51416,318.2362,287.7674
1148,6927d4dd-cam087_20250403_162938.jpg,0.8452012538909912,bus,676.4049,69.28607,887.9171,146.97339
1149,6927d4dd-cam087_20250403_162938.jpg,0.8017863631248474,passenger_car,128.12943,138.84059,232.89993,212.33632
1150,6927d4dd-cam087_20250403_162938.jpg,0.8011372685432434,passenger_car,838.35486,133.62335,913.53235,180.92004
1151,6927d4dd-cam087_20250403_162938.jpg,0.7789625525474548,passenger_car,413.5077,113.805176,471.6991,156.49365
1152,6927d4dd-cam087_20250403_162938.jpg,0.7622419595718384,passenger_car,750.97253,116.84686,847.2987,162.77014
1153,6927d4dd-cam087_20250403_162938.jpg,0.7092760801315308,utility_vehicle,0.53954315,177.1348,108.3251,259.65555
1154,6927d4dd-cam087_20250403_162938.jpg,0.515365719795227,pedestrian,536.64966,184.16968,568.0227,236.31482
1155,5302756f-cam087_20250404_212636.jpg,0.8391589522361755,passenger_car,728.91785,104.96237,818.07605,153.04825
1156,5302756f-cam087_20250404_212636.jpg,0.7182844877243042,passenger_car,410.52448,88.201485,474.66852,135.75415
1157,5f128dd9-cam103_20250324_164823.jpg,0.9047111868858337,passenger_car,908.3638,352.0365,1091.0044,535.1909
1158,5f128dd9-cam103_20250324_164823.jpg,0.8679839968681335,passenger_car,453.31146,184.68364,528.23846,230.87367
1159,5f128dd9-cam103_20250324_164823.jpg,0.836071252822876,passenger_car,824.18726,149.8525,857.91846,176.28261
1160,5f128dd9-cam103_20250324_164823.jpg,0.7361751794815063,pedestrian,271.75916,272.45905,293.72845,328.2719
1161,5f128dd9-cam103_20250324_164823.jpg,0.7215974926948547,pedestrian,154.15543,334.9969,190.9714,411.27985
1162,5f128dd9-cam103_20250324_164823.jpg,0.6900582909584045,pedestrian,449.8756,263.13043,487.10645,331.85602
1163,5f128dd9-cam103_20250324_164823.jpg,0.6449344158172607,bus,233.74731,151.5556,300.6139,200.66653
1164,5f128dd9-cam103_20250324_164823.jpg,0.6345040798187256,pedestrian,292.63434,264.886,315.88947,321.70905
1165,5f128dd9-cam103_20250324_164823.jpg,0.6053066253662109,bus,616.2035,108.39935,679.5405,135.54285
1166,5f128dd9-cam103_20250324_164823.jpg,0.6048856973648071,passenger_car,450.9692,133.32272,483.62448,151.71774
1167,5f128dd9-cam103_20250324_164823.jpg,0.5083428621292114,pedestrian,133.23734,343.0774,164.11203,413.51318
1168,c5fc1096-cam256_20250404_212836.jpg,0.8100330233573914,passenger_car,954.8697,105.78607,1004.07684,138.72772
1169,52f62323-cam141_20250324_164823.jpg,0.893525242805481,passenger_car,1012.49365,320.68304,1186.8308,431.7602
1170,52f62323-cam141_20250324_164823.jpg,0.8846696019172668,passenger_car,618.8749,201.21912,792.1681,291.62738
1171,52f62323-cam141_20250324_164823.jpg,0.8675017356872559,passenger_car,35.39957,179.05713,132.75708,232.70154
1172,52f62323-cam141_20250324_164823.jpg,0.8554760217666626,passenger_car,590.2119,132.31598,645.2876,172.60144
1173,52f62323-cam141_20250324_164823.jpg,0.8550916314125061,passenger_car,440.09857,141.15082,543.24725,187.9046
1174,52f62323-cam141_20250324_164823.jpg,0.8499507904052734,passenger_car,326.3612,181.86871,501.95477,255.27057
1175,52f62323-cam141_20250324_164823.jpg,0.8276117444038391,pedestrian,671.5778,321.20383,722.1868,411.57333
1176,52f62323-cam141_20250324_164823.jpg,0.8105685710906982,pedestrian,581.81256,263.8179,629.19464,363.7659
1177,52f62323-cam141_20250324_164823.jpg,0.8081350326538086,passenger_car,124.39938,153.97174,226.83258,201.44382
1178,52f62323-cam141_20250324_164823.jpg,0.7386546730995178,tram,57.986565,90.307304,293.21924,171.31866
1179,52f62323-cam141_20250324_164823.jpg,0.664214551448822,pedestrian,425.208,122.54346,445.8717,167.01749
1180,52f62323-cam141_20250324_164823.jpg,0.6428651213645935,passenger_car,588.1573,91.97499,625.597,117.69209
1181,52f62323-cam141_20250324_164823.jpg,0.6256780624389648,pedestrian,365.68927,128.62225,386.29547,171.55273
1182,52f62323-cam141_20250324_164823.jpg,0.6023364663124084,passenger_car,631.42993,119.19437,664.26685,150.9365
1183,52f62323-cam141_20250324_164823.jpg,0.5385340452194214,pedestrian,392.57013,124.43283,411.31622,167.87137
1184,5ae54f6c-cam070_20250327_163120.jpg,0.8881518244743347,passenger_car,523.2717,382.28357,727.55176,567.69543
1185,5ae54f6c-cam070_20250327_163120.jpg,0.8870960474014282,passenger_car,948.0537,284.85376,1110.7432,409.29895
1186,5ae54f6c-cam070_20250327_163120.jpg,0.884316086769104,passenger_car,708.37366,386.7459,944.0265,582.39215
1187,5ae54f6c-cam070_20250327_163120.jpg,0.8800410628318787,passenger_car,711.4144,227.5962,869.4354,344.38635
1188,5ae54f6c-cam070_20250327_163120.jpg,0.866801917552948,passenger_car,539.4878,243.90701,684.4263,383.29153
1189,5ae54f6c-cam070_20250327_163120.jpg,0.8658247590065002,passenger_car,412.78796,274.88336,542.407,389.94897
1190,5ae54f6c-cam070_20250327_163120.jpg,0.853638231754303,passenger_car,567.47546,176.23767,690.48816,261.6772
1191,5ae54f6c-cam070_20250327_163120.jpg,0.8476160168647766,passenger_car,444.7771,190.41568,537.16345,266.07886
1192,5ae54f6c-cam070_20250327_163120.jpg,0.847332775592804,passenger_car,884.5071,323.1454,1064.4194,462.49158
1193,5ae54f6c-cam070_20250327_163120.jpg,0.8436973094940186,passenger_car,363.5152,221.41489,441.68005,301.78452
1194,5ae54f6c-cam070_20250327_163120.jpg,0.818907618522644,passenger_car,388.93817,148.20358,467.05725,221.69711
1195,5ae54f6c-cam070_20250327_163120.jpg,0.8097282648086548,passenger_car,274.18103,115.77701,330.73395,179.02701
1196,5ae54f6c-cam070_20250327_163120.jpg,0.7842978239059448,passenger_car,351.1809,137.26913,404.26953,183.48663
1197,5ae54f6c-cam070_20250327_163120.jpg,0.7200520038604736,passenger_car,1135.2959,98.56844,1209.7598,145.25778
1198,5ae54f6c-cam070_20250327_163120.jpg,0.7101976275444031,passenger_car,320.0459,115.63106,364.86194,153.90114
1199,5ae54f6c-cam070_20250327_163120.jpg,0.6726975440979004,utility_vehicle,247.78787,410.52573,392.21378,602.31165
1200,c9052474-cam070_20250403_163038.jpg,0.8871068954467773,passenger_car,252.40479,472.88568,412.9942,664.57355
1201,c9052474-cam070_20250403_163038.jpg,0.8853818774223328,passenger_car,457.72705,191.57257,591.53015,311.7444
1202,c9052474-cam070_20250403_163038.jpg,0.8757990002632141,passenger_car,688.2765,353.1311,896.9381,536.4276
1203,c9052474-cam070_20250403_163038.jpg,0.8538604974746704,passenger_car,292.1415,266.24042,385.71127,376.8537
1204,c9052474-cam070_20250403_163038.jpg,0.8466039299964905,passenger_car,1053.6213,194.28949,1157.6008,256.07886
1205,c9052474-cam070_20250403_163038.jpg,0.843101441860199,passenger_car,1205.0789,217.69434,1280.0,272.67743
1206,c9052474-cam070_20250403_163038.jpg,0.8370404243469238,passenger_car,761.0962,100.13348,847.3402,144.65417
1207,c9052474-cam070_20250403_163038.jpg,0.8113013505935669,passenger_car,215.69856,329.82715,303.6839,451.02295
1208,c9052474-cam070_20250403_163038.jpg,0.7814767956733704,passenger_car,548.98914,55.016174,608.80273,88.096466
1209,c9052474-cam070_20250403_163038.jpg,0.7698987126350403,passenger_car,601.17847,444.92203,870.5945,672.7062
1210,c9052474-cam070_20250403_163038.jpg,0.7312944531440735,passenger_car,637.7799,72.664825,673.1803,101.052246
1211,c9052474-cam070_20250403_163038.jpg,0.6839612722396851,passenger_car,195.38828,237.0799,261.02267,308.79926
1212,c9052474-cam070_20250403_163038.jpg,0.6707736253738403,passenger_car,365.18176,99.6732,415.30566,143.88466
1213,fe770c92-cam251_20250327_163221.jpg,0.8899614214897156,passenger_car,572.19104,523.1461,941.7969,720.0
1214,fe770c92-cam251_20250327_163221.jpg,0.8629475831985474,tram,254.19232,175.83789,418.4843,238.39096
1215,fe770c92-cam251_20250327_163221.jpg,0.8232163786888123,pedestrian,1037.3751,285.372,1061.287,338.0899
1216,fe770c92-cam251_20250327_163221.jpg,0.821325421333313,tram,2.3694458,215.13838,711.0676,507.6949
1217,fe770c92-cam251_20250327_163221.jpg,0.7858234643936157,pedestrian,1205.7888,386.4347,1236.0398,449.2649
1218,fe770c92-cam251_20250327_163221.jpg,0.7644949555397034,pedestrian,1199.1829,672.7761,1253.2537,720.0
1219,fe770c92-cam251_20250327_163221.jpg,0.6771711707115173,passenger_car,866.4251,213.95734,913.9832,242.99817
1220,fe770c92-cam251_20250327_163221.jpg,0.6382826566696167,pedestrian,1183.9717,300.90582,1199.9082,338.0396
1221,fe770c92-cam251_20250327_163221.jpg,0.6202894449234009,passenger_car,980.8184,591.3824,1167.3125,720.0
1222,fe770c92-cam251_20250327_163221.jpg,0.5685346126556396,pedestrian,704.8391,198.74509,717.8545,227.99246
